zpid,palsId,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,shouldShowRequestOnPrice,beds,baths,area,latLong,isZillowOwned,flexFieldText,contentType,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info3String,info6String,brokerName,carouselPhotosComposable,isPaidBuilderNewConstruction,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,builderName,lotAreaString,providerListingId,isPropertyResultCDP
26364806,44006_2014310,26364806,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/79cfc492f8bd9ea688434d06770fb72c-p_e.jpg,True,https://www.zillow.com/homedetails/5202-Village-Hvn-San-Antonio-TX-78218/26364806_zpid/,FOR_SALE,House for sale,$,"$144,900",144900,"5202 Village Hvn, San Antonio, TX 78218",5202 Village Hvn,San Antonio,TX,78218,False,False,3.0,2.0,1210,"{'latitude': 29.486439, 'longitude': -98.386}",False,Showcase,showcase,"{'homeInfo': {'zpid': 26364806, 'streetAddress': '5202 Village Hvn', 'zipcode': '78218', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.486439, 'longitude': -98.386, 'price': 144900, 'bathrooms': 2, 'bedrooms': 3, 'livingArea': 1210, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 5, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 131900, 'rentZestimate': 1530, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 144900, 'timeOnZillow': 459846000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 131860, 'lotAreaValue': 7039.296, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),131900.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Jacob Hernandez TREC #731733,Levi Rodgers Real Estate Group,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': '79cfc492f8bd9ea688434d06770fb72c'}, {'photoKey': '97040bf794d2510e5428f1c6c62022f8'}, {'photoKey': '38ce26d31e3c3e0fb5836ab4cfeabe65'}, {'photoKey': '1b6dd0788ebd9852ec1a338ef6dcd5d6'}, {'photoKey': 'c4bde4b9b4ec1caadb2ae540133d840b'}, {'photoKey': '4f3d76a2757a3858988b63053f84b908'}, {'photoKey': '36586671838d8906e40a31ad85939340'}, {'photoKey': 'ec6eb58c5ed3486144afca851f5c9843'}, {'photoKey': 'e1c425dc29289920c559d6226e256973'}, {'photoKey': 'cb787d0e76c6c80e47f8ea3b69cb60d6'}, {'photoKey': '2240ef254a80de584f9e11710015d4b7'}, {'photoKey': 'ddb24aa3f0b55a50ff6d13a404973a6f'}, {'photoKey': 'a2f9ba95dcfa17417199ad343a1b8e8f'}, {'photoKey': 'b32da89c8b1b6e8d35285678117a161f'}, {'photoKey': '326373c5aebefab227c9db31a40425fc'}, {'photoKey': '8d2100501b81d4c2bfc39e1df015a7bb'}, {'photoKey': '3f65f3fe24ebc6450f7d69bd84678f50'}, {'photoKey': '11b21fc5e13f3a7dfde91f585e97d816'}, {'photoKey': '9a0d870d95cc5ec8e737d3e9edfd6b5a'}, {'photoKey': '60fbbeb839794bc544d1e3ca0f7de865'}, {'photoKey': '233eb92816a20c0fd9bfafed61e3c4f7'}, {'photoKey': '05fcbcb4d8a8cc0de51a7338cc8aae80'}, {'photoKey': '78573ebf2ca6b47ac63513397f5012c7'}, {'photoKey': '7c0240c794809e162fbf8aa487132e78'}, {'photoKey': '9f6a92568e29440a7718ef0a75baa7f1'}, {'photoKey': '842fc78b8c21ff59cbfa94f04ed79527'}, {'photoKey': 'd3e09dbcaa367838bcab950a17a8dd55'}, {'photoKey': '1463a25b2dd101af2c9e7d07f602e755'}, {'photoKey': 'c74128a36f6fe4584ec6da82137eeb16'}, {'photoKey': 'e0f24c636a5d3a9b2edd0f5640193342'}, {'photoKey': '5c595e3da39bc5a57090ed9bb3677b41'}, {'photoKey': '63e39be8af032d1de0f858e069592ae2'}, {'photoKey': '0816cb5c16a6ef9aed5894499a58102a'}, {'photoKey': 'a3d1ae4b84a0bcfdc3888e2d2003d488'}, {'photoKey': '7c75e8b8593ba6107f2de6e6534eeebe'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,
26385414,44006_2013745,26385414,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/abfb24085d827ffe12d739740505ea13-p_e.jpg,True,https://www.zillow.com/homedetails/17035-Turkey-Point-St-San-Antonio-TX-78232/26385414_zpid/,FOR_SALE,House for sale,$,"$475,000",475000,"17035 TURKEY POINT ST, San Antonio, TX 78232",17035 TURKEY POINT ST,San Antonio,TX,78232,False,False,4.0,2.0,2359,"{'latitude': 29.592255, 'longitude': -98.443695}",False,Showcase,showcase,"{'homeInfo': {'zpid': 26385414, 'streetAddress': '17035 TURKEY POINT ST', 'zipcode': '78232', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.592255, 'longitude': -98.443695, 'price': 475000, 'bathrooms': 2, 'bedrooms': 4, 'livingArea': 2359, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 6, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 475000, 'timeOnZillow': 568458000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 466340, 'lotAreaValue': 9583.2, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Karla Parada TREC #848667,Levi Rodgers Real Estate Group,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': 'abfb24085d827ffe12d739740505ea13'}, {'photoKey': 'a84280a9abacbdc0d883826a9357d0cc'}, {'photoKey': 'bfcacf51e554e3bf043cb5b7e14380c5'}, {'photoKey': '8aad200f317539ee2a6a43c374b35026'}, {'photoKey': '4756d4a4a392c9f0617ce7a964065b92'}, {'photoKey': 'df34fa1b6463ede16123615a86512a5a'}, {'photoKey': 'b35a9113f51fe8e202b2b8795a157355'}, {'photoKey': 'abb21f2a36b8dfced8f7307f99d5712b'}, {'photoKey': '2e83b6417f65d4721334dee4f044fc72'}, {'photoKey': '9078308a6ddb52be4ea6d87ce4d43dbe'}, {'photoKey': '7265f57d153c86c161e7e76bceb4365f'}, {'photoKey': 'f18a88cb750d17172bfecc5cd12f65eb'}, {'photoKey': '8334adab86a403f6767c306e7b3d7504'}, {'photoKey': 'd36b10bb40b1105f8f37117142f9cc44'}, {'photoKey': '636386840766756a5f4a36035993c828'}, {'photoKey': '0778d8b72ddb62693ae1a7cd26b7ce8f'}, {'photoKey': '4eff125b4b8820746b860284271f2457'}, {'photoKey': 'bea771c1bbc387025223df8d462f7f07'}, {'photoKey': '4d08cd51b41ed6127ab8a2de05eae2b3'}, {'photoKey': '41f693fe601e859bd46df91cf3f4b972'}, {'photoKey': 'ba95642d0ef8574ffff4a8818ae80ad8'}, {'photoKey': '1809efb0ed6c72d17adb23948703f218'}, {'photoKey': 'd03086d641a18f7eba46a7a6d2551bfd'}, {'photoKey': '2b21a98c2ee7c6064b2b294d6210ef54'}, {'photoKey': 'ce549f18cc79320ae0f4f7266fedbcae'}, {'photoKey': 'c4a86173a1002c7b12fe1027de3a04f2'}, {'photoKey': '7cf126e1d2520a23581d61e832ca38ee'}, {'photoKey': '2bacc6df31c27ebaa5198fec701152c1'}, {'photoKey': '73f1f8272ffe3e41034309a53072409e'}, {'photoKey': 'f79d72493a4050b728797b575dc92c6f'}, {'photoKey': '618152cb72b35609b97574d3e9f15a9f'}, {'photoKey': '99ad30173e3fff4949b5b32a3928360e'}, {'photoKey': '6595688c8552ed7e2b86a546779667c9'}, {'photoKey': '307a0c8fe06c179ead8ad1e2ad045f42'}, {'photoKey': 'ed4a557fa02827c3dadb5f638cccb01b'}, {'photoKey': '4ac1c2f53e07d54c6280a8af85d6d36d'}, {'photoKey': '7267c81ff4836640827810151286bcb8'}, {'photoKey': 'd9f2e45a7b9d154c300724742dfa1969'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,
26416563,44006_2014559,26416563,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1658e2da682ae170f1d8d955fce49abe-p_e.jpg,True,https://www.zillow.com/homedetails/12242-Stoney-Spur-San-Antonio-TX-78247/26416563_zpid/,FOR_SALE,House for sale,$,"$269,900",269900,"12242 Stoney Spur, San Antonio, TX 78247",12242 Stoney Spur,San Antonio,TX,78247,False,False,3.0,3.0,1692,"{'latitude': 29.558634, 'longitude': -98.43309}",False,Showcase,showcase,"{'homeInfo': {'zpid': 26416563, 'streetAddress': '12242 Stoney Spur', 'zipcode': '78247', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.558634, 'longitude': -98.43309, 'price': 269900, 'bathrooms': 3, 'bedrooms': 3, 'livingArea': 1692, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 4, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 266000, 'rentZestimate': 1914, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 269900, 'timeOnZillow': 383141000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 263992, 'lotAreaValue': 8450.64, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),266000.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Josue Gallardo TREC #624913,Keller Williams City-View,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': '1658e2da682ae170f1d8d955fce49abe'}, {'photoKey': '216784d8137186f34a1c53358fbdfc68'}, {'photoKey': '54547d0dc7327343c766a735d75bfb64'}, {'photoKey': '2683846c4b646b07e9c116f0c423daef'}, {'photoKey': '9e756a63a37de96cd98d8f9b0fb578c7'}, {'photoKey': 'b2571f1b268571a0745ed240c3b46cd0'}, {'photoKey': '0de0bb6c6a85b2218ee18db093edd7f4'}, {'photoKey': '42e268a5239e4d1e66cc5efdf63be0e1'}, {'photoKey': '5275e29ee7a88542a5e0243fab57762f'}, {'photoKey': 'ef7d10f62094c33c54b8d73944da4212'}, {'photoKey': 'd1280d0dd5d6808adda96b105f17c1a7'}, {'photoKey': 'b15913fd32f896dc86f21a664fd6f266'}, {'photoKey': 'b0cd2bd7c7d9f76b84ca8e5a6f1d956c'}, {'photoKey': '1ab26b08a7e6f2d615ba2e52b8c0503b'}, {'photoKey': 'f85ac6550d3fda6d7dd776e6ac23a0aa'}, {'photoKey': 'bf3b0fa7d5e738ac438807ff06db15a6'}, {'photoKey': '864690030043a43e3d61c8626ecc6e43'}, {'photoKey': '9bdccc3410005a0b08ea1a8d97209729'}, {'photoKey': '7efd6abac6066a2959cc1be8649728ea'}, {'photoKey': '6822427049bd8fe0237cb698888fb868'}, {'photoKey': '39b964d97ce902e1362edf1f83ac12df'}, {'photoKey': '5578f7ea5d27462d7fff6e2c7d481c84'}, {'photoKey': 'a79102f75e8184078b04155193166cfa'}, {'photoKey': 'fc14d8a914492c7b9ae45ba5289206f1'}, {'photoKey': '343e26d0847c742577f6596795cabfa7'}, {'photoKey': 'd28a65a57d71477584ae09a84a74996b'}, {'photoKey': '69df5277ddce1c749b11a16cdee047a6'}, {'photoKey': '0c23e7ac9b8b74251679deb96f46c393'}, {'photoKey': '006f1bf67640a9b71e4e619c8533a8b9'}, {'photoKey': '15b521bf24b06513ccaa1fbeccd7809f'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,
69660309,44006_2013986,69660309,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/037f489ca8c67d9c1deaeabf5384db23-p_e.jpg,True,https://www.zillow.com/homedetails/3627-Running-Rnch-San-Antonio-TX-78261/69660309_zpid/,FOR_SALE,House for sale,$,"$460,000",460000,"3627 Running Ranch, San Antonio, TX 78261",3627 Running Ranch,San Antonio,TX,78261,False,False,4.0,4.0,3254,"{'latitude': 29.672283, 'longitude': -98.42472}",False,Showcase,showcase,"{'homeInfo': {'zpid': 69660309, 'streetAddress': '3627 Running Ranch', 'zipcode': '78261', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.672283, 'longitude': -98.42472, 'price': 460000, 'bathrooms': 4, 'bedrooms': 4, 'livingArea': 3254, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 6, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 452700, 'rentZestimate': 3369, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 460000, 'timeOnZillow': 541139000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 487930, 'lotAreaValue': 7927.92, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),452700.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Troy Cox TREC #824964,"Exquisite Properties, LLC","{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': '037f489ca8c67d9c1deaeabf5384db23'}, {'photoKey': 'a72aa3c1348a35dec7fa4462da6856a0'}, {'photoKey': '1eb5449e3687dea1a3bf607f31da2a2f'}, {'photoKey': '158b3a727ce72ac0318173aea2084858'}, {'photoKey': 'fa04c33e39701f8b15e5714f9be29c2a'}, {'photoKey': '24f85e1f7ebaaa00b9d3ca4faba69bfd'}, {'photoKey': '45c3aecdd12f9168e5d591e023990245'}, {'photoKey': '88928b932fcc3929e2edb5e1d21680e1'}, {'photoKey': 'f6482f994062d3ff82cc356c6f3ed348'}, {'photoKey': '01f75b27c7dcff500512df684505a5ac'}, {'photoKey': 'b94f278ac4278d1ae186ff32895b44de'}, {'photoKey': '1912afd4784afb7a7f6fdeac6460b72b'}, {'photoKey': 'c963f57ec88dfe4638fa1d59a3596259'}, {'photoKey': '189d8637e1ac78e2f9c1c6eeaee8e8ac'}, {'photoKey': '6d79fe031d000edf27be0f43ba6a3d8d'}, {'photoKey': '8bae9bd8ea98b3c0e12717f34139cff0'}, {'photoKey': '9cd77a6bf6c6b2bc993969151306bfe8'}, {'photoKey': '6f329677390becd575eeae8d53320486'}, {'photoKey': '8a4e2e8cdf61d9488016024ed4b58fed'}, {'photoKey': '88250928bccdd5e32f2dbf9931b7ed34'}, {'photoKey': 'b3ef96f22eb9900ccb95ac5b419e6805'}, {'photoKey': '1a3c8b28143d43524572bf219cb14b59'}, {'photoKey': '64c8adc358031dc42b4e047aed7a0a7b'}, {'photoKey': '63b37351247f6a9db08a398d7749f09b'}, {'photoKey': '30f34d3512cd614387f77fe6912f2591'}, {'photoKey': 'd32037065938c0295d1f42f8806bb45f'}, {'photoKey': '4dae7ec770174be3ce37d1d60988269e'}, {'photoKey': '598c79c1591de5568c73450fd559b7b9'}, {'photoKey': 'ef23fd3d567ecb67f959f327b4b6b971'}, {'photoKey': '95b005eecd11657862464c2c0addef67'}, {'photoKey': '9ddc80fe5793a90a202b58f29e9bd4d1'}, {'photoKey': 'a2be5876605fae4c3c4cf69a3b03158c'}, {'photoKey': '838683c21d39c88dca53f8c629ead888'}, {'photoKey': 'f83068420adc959d7d67d31e17bebc02'}, {'photoKey': '3173a14288c4a34aa8a96617ea32c48d'}, {'photoKey': '48128213cd5a6986620fdc58278f9393'}, {'photoKey': '8d0fd9aec3e7ba5b0e6a5fb81d2627ab'}, {'photoKey': '1aff5b9e4a2609e081a5123c73b50050'}, {'photoKey': '27d1b38cb24c0d19b0c3cf7da8d44094'}, {'photoKey': '10f41448bcefcef7198f5be0c21c69cd'}, {'photoKey': '81819a93ba954a3ebcb18a8292b30c5c'}, {'photoKey': 'b744823d6cad5f8b6bb07f4f98803a9c'}, {'photoKey': '0a41e9c71d65c90681625e3af71c28bb'}, {'photoKey': '9a9e8d512597df4b72784b3c37d3bb73'}, {'photoKey': '95cd521bc1d80133373ff5e1126f2fca'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,
250597826,44006_1996547,250597826,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0d608817c887fb20654db36c4f550aae-p_e.jpg,True,https://www.zillow.com/homedetails/1357-Private-Road-3702-San-Antonio-TX-78253/250597826_zpid/,FOR_SALE,House for sale,$,"$700,000",700000,"1357 PRIVATE ROAD 3702, San Antonio, TX 78253",1357 PRIVATE ROAD 3702,San Antonio,TX,78253,False,False,4.0,4.0,4662,"{'latitude': 29.43998, 'longitude': -98.84986}",False,Showcase,showcase,"{'homeInfo': {'zpid': 250597826, 'streetAddress': '1357 PRIVATE ROAD 3702', 'zipcode': '78253', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.43998, 'longitude': -98.84986, 'price': 700000, 'bathrooms': 4, 'bedrooms': 4, 'livingArea': 4662, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 8, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 690200, 'rentZestimate': 3497, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 700000, 'timeOnZillow': 723181000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 906930, 'lotAreaValue': 1.51, 'lotAreaUnit': 'acres', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),690200.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Jaime Aguillon TREC #621215,Keller Williams Heritage,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': '0d608817c887fb20654db36c4f550aae'}, {'photoKey': 'f782c55f1dc84a12e59fc494d8a451c8'}, {'photoKey': 'd7f08cf589263efd48ccaa4e5558f233'}, {'photoKey': '0c5df871602746f634536733d782d569'}, {'photoKey': 'a6099378df643840100ecdf7931b2599'}, {'photoKey': 'c47f02fabe619075cc3c655027266bb8'}, {'photoKey': 'a349597d5ea5ad087453fd4ae9a250d9'}, {'photoKey': 'a9b1e86756c8d29712e80af64b42ed69'}, {'photoKey': 'ca9a53896ab9bbd988b426acb51af220'}, {'photoKey': 'e6a6cf17ff9577f326c00a5ef70de984'}, {'photoKey': 'c966ae4f6aa04967e74a4a5fc47d5547'}, {'photoKey': '08df746c64a4685fb564c717ae582cb3'}, {'photoKey': '9d91370ae27dd0f88e53a9216be83f41'}, {'photoKey': '7462e0db2b47cffdd1c85bf13abefa37'}, {'photoKey': '84f84b09f855153e2e690cc27ce74b78'}, {'photoKey': '9ebbc66fe676271003aba1c54553cf50'}, {'photoKey': '5e2ed6dd98b18604474dfcfd4da03a81'}, {'photoKey': '7467e6c6fad4c7054a478112cac7edbf'}, {'photoKey': 'f0fb3fcd4f5a872a95daa46689d3d34d'}, {'photoKey': 'a7a4c8681d34ac85636ad7956968cf15'}, {'photoKey': '15d5797d496cfb1c9638769845aa4b03'}, {'photoKey': '6c50383ceab641443f9bf869d03a5200'}, {'photoKey': '3406b72a3ee1ffb9446916bbfb1ca464'}, {'photoKey': 'c61bfc6bbdff827b8b6d72b31f5c1ffd'}, {'photoKey': 'f34c54d31308ab8391ba8a606ff36a6f'}, {'photoKey': 'adf7378cf92b616e6e8d31ef6d5d8efa'}, {'photoKey': 'fc1d9b59a1205d2b20edfbaa870d8668'}, {'photoKey': '2b7406080b11bbc0fdf70e3d895e9d7b'}, {'photoKey': 'e65c5d052d68df34341ff05c89ad70a0'}, {'photoKey': 'a52b71508c3066f10ed8abe9d41bf75f'}, {'photoKey': 'd2e751396423b9fc0fd2a5b7c1b00452'}, {'photoKey': '21654ef514a809699eb5b66e928cd358'}, {'photoKey': 'ffcefe89210aff73092538ea72c343c7'}, {'photoKey': '85cee8e652098022d5e9eb87d6e4ae88'}, {'photoKey': '1240111a705798bbe7561227a35552c2'}, {'photoKey': '28da1e5355bc3405424cf085186300cd'}, {'photoKey': 'fc6617eee0c5f5facb8f6f7226575ecb'}, {'photoKey': '16a73f17b8ac53aa9410b96212467f3f'}, {'photoKey': '2ceea3213a5850f7610f48b18b197c11'}, {'photoKey': '8fe2af8cccbd1a23ffadbfaebb5fae10'}, {'photoKey': 'd0c4f83f3953e0829b9a2d3f57114d8c'}, {'photoKey': 'fd8e07019739ebb4dd43c0fee1217654'}, {'photoKey': 'acc49ad8be62dcf221e141a2f05b23e4'}, {'photoKey': '82ae1feeb16b68736cf51c1b60027aa6'}, {'photoKey': '27f896668e4834e94bb30c62d7335d06'}, {'photoKey': '1577878d9182153ebf7658d98c29cbbe'}, {'photoKey': 'd3d554b09304f6144f55392cef7565d0'}, {'photoKey': '7897c14bcfb6e1b7d848eb9cb579f3f7'}, {'photoKey': '24b3dd89a75c07a280347da5a9e026a5'}, {'photoKey': '52034f2ffa47073995036c3e9ba08008'}, {'photoKey': '7eeee548b12d43583025c595b988bea4'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,
2060519642,44006_2014175,2060519642,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e98ab302d8f255928069b4aa0d915ae8-p_e.jpg,True,https://www.zillow.com/homedetails/3002-Wentwood-Run-San-Antonio-TX-78245/2060519642_zpid/,FOR_SALE,House for sale,$,"$289,000",289000,"3002 Wentwood, San Antonio, TX 78245",3002 Wentwood,San Antonio,TX,78245,False,False,4.0,3.0,2268,"{'latitude': 29.40158, 'longitude': -98.71928}",False,Showcase,showcase,"{'homeInfo': {'zpid': 2060519642, 'streetAddress': '3002 Wentwood', 'zipcode': '78245', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.40158, 'longitude': -98.71928, 'price': 289000, 'bathrooms': 3, 'bedrooms': 4, 'livingArea': 2268, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 5, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 288300, 'rentZestimate': 1966, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 289000, 'timeOnZillow': 481431000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 333990, 'lotAreaValue': 6098.4, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),288300.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Laura Vincelette TREC #615856,Phillips & Associates Realty,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': 'e98ab302d8f255928069b4aa0d915ae8'}, {'photoKey': '2b6e4a8960cc5021893d534e3399b92e'}, {'photoKey': 'faa4009ffc769d5e4a50ce9140acda8a'}, {'photoKey': '445a70e9c2ff87c0f35ddf4f0c4f725b'}, {'photoKey': '5d8c4768d8e542ac618f311a96be715a'}, {'photoKey': 'd35292b865159b4b52de8bc761af1505'}, {'photoKey': '5a7da5082157af0f1977e45f8082d8cc'}, {'photoKey': 'fc35af8fb060a4baf5b2c52645099448'}, {'photoKey': '3eec41e3fd63c386b8532006511bac49'}, {'photoKey': '06ea0a7cc060de666b00fcfc01dcf56c'}, {'photoKey': '5c01064d2fafe16c6c7506f3e86cfca7'}, {'photoKey': 'c0c45a68a24ae6853a2f58f1eb0d7625'}, {'photoKey': 'ec988c26e50a7d9549bc3edcaaaf6a20'}, {'photoKey': 'c482a65430960df18f18c4cf74e2c872'}, {'photoKey': 'd477d1ddcc27be41b6b6c6fefa2a25b9'}, {'photoKey': '59225384b36a93ae2414379c2549c70a'}, {'photoKey': '6221a68e1384216a1eef53616d1139dd'}, {'photoKey': '3258cd4ed64a98680f2e8c50a3c83ba5'}, {'photoKey': 'cf36fb4d085ad5da7c09c3229ce2f2e9'}, {'photoKey': 'bfceb1d28e8280d305efa964812816c5'}, {'photoKey': 'b94d62d7c1ea36db4d9fb8ef03071d4c'}, {'photoKey': 'aeebed5a42bcbb5b675e14a5194f812d'}, {'photoKey': '2aa3e34e529b886ff03cec4a2fa0c298'}, {'photoKey': 'a32cc23b8f3fc98b58d5af66d6a637f7'}, {'photoKey': 'f1167295cd09f656c2cb8ede439565ab'}, {'photoKey': '2a35f5ecf42405bc6a8a07a2931a6ee3'}, {'photoKey': '61847a1d2304b0f963f0525ef150ad19'}, {'photoKey': 'a7c0524c5d9df1d7def899503419ee9d'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,
