zpid,palsId,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,shouldShowRequestOnPrice,beds,baths,area,latLong,isZillowOwned,flexFieldText,contentType,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info3String,info6String,brokerName,carouselPhotosComposable,isPaidBuilderNewConstruction,builderName,providerListingId,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,lotAreaString,availabilityDate,daysOnZillow,homeType,taxAssessedValue,lotAreaValue,lotAreaUnit,priceChange,timeOnZillow,lotAreaSqFt,pricePerSqFt,hasPriceChange
333537677,44006_2008780,333537677,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3309d14dfbcbd578f96c6c9a3141d71d-p_e.jpg,True,https://www.zillow.com/homedetails/11931-Pelican-Pass-San-Antonio-TX-78221/333537677_zpid/,FOR_SALE,House for sale,$,"$269,000",269000,"11931 Pelican Pass, San Antonio, TX 78221",11931 Pelican Pass,San Antonio,TX,78221,False,False,4.0,3.0,1924,"{'latitude': 29.2981, 'longitude': -98.49139}",False,Showcase,showcase,"{'homeInfo': {'zpid': 333537677, 'streetAddress': '11931 Pelican Pass', 'zipcode': '78221', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.2981, 'longitude': -98.49139, 'price': 269000, 'bathrooms': 3, 'bedrooms': 4, 'livingArea': 1924, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 10, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 267100, 'rentZestimate': 1943, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 269000, 'timeOnZillow': 900260000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 253860, 'lotAreaValue': 8668.44, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),267100.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Kristen Schramme TREC #568432,Keller Williams Legacy,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': '3309d14dfbcbd578f96c6c9a3141d71d'}, {'photoKey': '3a7e8eb4fef928b529352f1eb943a381'}, {'photoKey': '336f68363e1863a31f00cbcc3dd03f5a'}, {'photoKey': '90be5c82e9f621b17a130251494f0c1f'}, {'photoKey': '1ccd8899d21f9e4b5c410d80a7527318'}, {'photoKey': '7eac63101ade15e47b9c45ece415e218'}, {'photoKey': '9b9a201f282459ae157d2cf016384976'}, {'photoKey': 'd8ba38a8a03ee7e124c1809928e04b8a'}, {'photoKey': '04058bb0f330ec19ad25ab2ab57ab140'}, {'photoKey': '5c7bf048f87391d3988a4e10dc125640'}, {'photoKey': '3f81f63bed9f5c8fff1edf642e5ed228'}, {'photoKey': '33a0418a59aab603e69d929a8e356f13'}, {'photoKey': '4a6111ef0c034b1c7083077ef05cfe8b'}, {'photoKey': '54ab8374c7e290e3ce95df6b87174ff1'}, {'photoKey': '6ee09c6f1070242deacf84e96bb67857'}, {'photoKey': 'c5d4f4bb05befe6ce65a68fc736deda0'}, {'photoKey': '7b64f632b71937f64ba7585771a9b1e7'}, {'photoKey': 'a0c336411c335fde17526bf8c069d3b5'}, {'photoKey': '0e9d617a23843ebbd34338fade1c6e95'}, {'photoKey': 'd8126ed18a665c9bbb4194b56fab8340'}, {'photoKey': 'e24ab140c8bdfd17bdcf44866deec908'}, {'photoKey': '9da1e8d29d3def1e79187e6b68e49328'}, {'photoKey': '16fb2dc9319481dd53ca993dd2e6a84a'}, {'photoKey': '885cce8c3969d5c786344d0c9f8ebad6'}, {'photoKey': '53db0925addbdcb93fee757705a2a49c'}, {'photoKey': '353f877e1cb4394db1ff1584a41241ad'}, {'photoKey': '72087feb72e82b013f6d7a9841c718f5'}, {'photoKey': '1f6d08275b440615e2850172d1ce3112'}, {'photoKey': 'c62f1111f1502396bf18785b5edae47b'}, {'photoKey': '34e449bc38065e7e9f1e60fbdb86b9fe'}, {'photoKey': 'a815a6d5e860fb3df3b9280507099a6d'}, {'photoKey': '37f7ffad2b61a2af876d4c0334d14c28'}, {'photoKey': 'f1faf4006fcd150fa4aea27c999c3938'}, {'photoKey': '135cee75438e151640c7f7c9e2404d00'}, {'photoKey': '66776d923dde8ca0e0527e4b12c26974'}, {'photoKey': '91db02c2f878b75d6772a26df298f0a9'}, {'photoKey': '8a58f8f8bd5bf24821ee15eeaec7a30d'}, {'photoKey': '83e4ec491fc80fe526b02c11eda346ad'}, {'photoKey': '1d8c99203869ac24cacffef3858ed5ba'}, {'photoKey': '21df81e91704983437355e4cb27f50aa'}, {'photoKey': '68fe2d8814b43cffde963ba99c0ce7c5'}, {'photoKey': '5a22f4ac1a8c8436e5fc28930c49a1f1'}, {'photoKey': '694c4faec746640beec9ca2ec7399ee7'}, {'photoKey': '375370e5db08098f243288fa9943b92f'}, {'photoKey': '1473b48e3cf3f7ae2cbde85e72cd975b'}, {'photoKey': 'e37932909936f38c69395c2289740f8b'}, {'photoKey': 'd2aa6d21cca229676e6a0cca20718f99'}, {'photoKey': 'c50e2a0e80b0326ecc394ab4a0fe5523'}, {'photoKey': 'd0d8cc8679bc42d3366f178540bf52e1'}, {'photoKey': 'd046097d5da10ab1caf24685261dd185'}, {'photoKey': 'b927d02c5bd7675040f04abf1ee7b51d'}, {'photoKey': '8c829ac9b777d5ec3e0c54545514ca49'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,,10,SINGLE_FAMILY,253860.0,8668.44,sqft,,900260000.0,8668.44,139.8128898128898,0
65086008,44006_2009919,65086008,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/10e92d85b4f276ae7a95a2fda82f6207-p_e.jpg,True,https://www.zillow.com/homedetails/3222-Navasota-Cir-San-Antonio-TX-78259/65086008_zpid/,FOR_SALE,House for sale,$,"$449,900",449900,"3222 Navasota Cir, San Antonio, TX 78259",3222 Navasota Cir,San Antonio,TX,78259,False,False,4.0,3.0,2626,"{'latitude': 29.64923, 'longitude': -98.43303}",False,Showcase,showcase,"{'homeInfo': {'zpid': 65086008, 'streetAddress': '3222 Navasota Cir', 'zipcode': '78259', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.64923, 'longitude': -98.43303, 'price': 449900, 'bathrooms': 3, 'bedrooms': 4, 'livingArea': 2626, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 5, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 441200, 'rentZestimate': 3218, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 449900, 'timeOnZillow': 478996000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 469940, 'lotAreaValue': 0.3437, 'lotAreaUnit': 'acres', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),441200.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Shane Neal TREC #608871,eXp Realty,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': '10e92d85b4f276ae7a95a2fda82f6207'}, {'photoKey': '1be9ef8b745cf85b75263458777a889f'}, {'photoKey': 'b78a8c50ec3eaa13aa3c42be9523459b'}, {'photoKey': 'efecd7eadcb8bc99c3233eec2c4ad1a0'}, {'photoKey': 'e67554e23a225e53f8a762b797b6c2be'}, {'photoKey': 'da885941e4cf6328fc55fc6c3bebcfdc'}, {'photoKey': '68e92973c7a3d4cf4725be57e5cca7f0'}, {'photoKey': 'df7dcceea64e34a0722ce84af0881d3f'}, {'photoKey': '26f7b84d543c758c3421a7848b3e814e'}, {'photoKey': '69a2eea883bf33654c976aff4a28998f'}, {'photoKey': 'f2d18d29373690ef38d320f1f1f9451d'}, {'photoKey': '30c500871e5383e55c9983a32fb8b744'}, {'photoKey': '4458c9ac36e7c0f2bb7651f22e333282'}, {'photoKey': 'af2140a5fef54a76f97cd03eccbe5e59'}, {'photoKey': '2f36214ca8bd00561c7d544b84d1cb0f'}, {'photoKey': '9088f52abf7c3f9324ac19d859e2ba27'}, {'photoKey': '27b9fec8fa00470e73a488e25b9b48ff'}, {'photoKey': '48b7737b0a6ad970658e58ef6ff2cc90'}, {'photoKey': '447fe9810d9e0d50c6ecee0a23435c63'}, {'photoKey': 'bfa751ab3bea250bbec7e043dfb69905'}, {'photoKey': '6a8fc39dfdb40e5ae84e1587607fef27'}, {'photoKey': 'd2e510b22f4051c71f8064b049156490'}, {'photoKey': '813879c3c87d52129e3e3d347140f0bd'}, {'photoKey': '31d8b69865e05b136de7c64b73b4311c'}, {'photoKey': '04c261c1ea6f08e5c4bf4b9ce809df6b'}, {'photoKey': 'ef357d82f9cb145267b6815d8a36aa18'}, {'photoKey': 'a8710e2916b2f0970db8c1090f00f3b6'}, {'photoKey': 'ad22771efe135f201315899dba114943'}, {'photoKey': '2a22caa4a4a7f85b16fd6c147f2e6478'}, {'photoKey': '61f2c48956f3c5a4dcef816f5cafb088'}, {'photoKey': 'b0af3c8d6bc4445087c83cd807f240bf'}, {'photoKey': 'd4bf8a83624b0b66e8c3a43851153568'}, {'photoKey': '2000e8a126cd76c124588380ce102bda'}, {'photoKey': 'bb2e5b56460034a10040823a0710f04b'}, {'photoKey': 'c9443ee1f6164b010eaed4c1fc4463a3'}, {'photoKey': 'c8f8929de0863b35ec0e8ba04b8fd2ca'}, {'photoKey': 'ee173ecc506a9c0f7bef5aaa7da1d1fa'}, {'photoKey': 'a51960ce26f94a1c967821be1d3bcd26'}, {'photoKey': 'a1d7f3fa8c4c7557f09c031f487f3b0f'}, {'photoKey': '66cb8bfa91a41dbaab8a5cf89593c8de'}, {'photoKey': '4d568908222e1326f9d1fdaaa3c9d5b5'}, {'photoKey': '972ceafbbf1631d8325e93f9b0f4d5cd'}, {'photoKey': 'b57d4ff8b832e912abb148d0a0525d72'}, {'photoKey': 'e42d5434bc939079a4be126df1836051'}, {'photoKey': 'afa12fa8ac02a295ddb87fc2742e4ff6'}, {'photoKey': '5636fae5aaa89c02d5262a72afd2cb25'}, {'photoKey': '77ddc826287b349997086cf89b871785'}, {'photoKey': 'a40909e4a5f8a6d7f8b80a9b0414e69d'}, {'photoKey': '3408f1a90116f2de37a6bc0903615b6b'}, {'photoKey': '907ec3606718a8437f390d1487db0784'}, {'photoKey': 'de0e721a601a44a65ec414fdb85e90ea'}, {'photoKey': 'f550f5156d2310225f99d9241af8e6ab'}, {'photoKey': '7a83070da43f6d8119c8608daf9c1cf5'}, {'photoKey': '80870e68f884731d9be36516e581b943'}, {'photoKey': '8064f3b03148b3db53ae970aa40381a8'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,,5,SINGLE_FAMILY,469940.0,0.3437,acres,,478996000.0,14971.572,171.3252094440213,0
83988085,44006_2010335,83988085,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4256b85b9cfe523b5e8914e1c9a4ff14-p_e.jpg,True,https://www.zillow.com/homedetails/3434-Ivory-Crk-San-Antonio-TX-78258/83988085_zpid/,FOR_SALE,House for sale,$,"$815,000",815000,"3434 Ivory Crk, San Antonio, TX 78258",3434 Ivory Crk,San Antonio,TX,78258,False,False,5.0,4.0,3584,"{'latitude': 29.608805, 'longitude': -98.549995}",False,Showcase,showcase,"{'homeInfo': {'zpid': 83988085, 'streetAddress': '3434 Ivory Crk', 'zipcode': '78258', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.608805, 'longitude': -98.549995, 'price': 815000, 'bathrooms': 4, 'bedrooms': 5, 'livingArea': 3584, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 4, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 796600, 'rentZestimate': 4425, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 815000, 'timeOnZillow': 380611000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 769650, 'lotAreaValue': 10846.44, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),796600.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Kristen Schramme TREC #568432,Keller Williams Legacy,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': '4256b85b9cfe523b5e8914e1c9a4ff14'}, {'photoKey': '2beeb0d075190dd17d1173e7c87762dc'}, {'photoKey': 'beed7d7ddbb2555259ef17ccabaef4b1'}, {'photoKey': '3415e85fe7ed392e582f06094b55b469'}, {'photoKey': '9b8ffc8cd3e59807af1e7def9e4a8bdc'}, {'photoKey': '26647a99f9fd7bec00183cfe2640135a'}, {'photoKey': 'b04760ab531a7a275e45e46c4b47e313'}, {'photoKey': '15d7ee0c607224e068368e2acdff33c0'}, {'photoKey': '2dd2b0cbeb3dd022253fe32414b16c93'}, {'photoKey': '2ec79e02633d9b64a759635125441468'}, {'photoKey': 'aa1eb65d8c15ebaa9aac8a9223be19ad'}, {'photoKey': 'e5719d667ff90f94c03864855bdef3d6'}, {'photoKey': '51be317f75c4ccd9c96b91dff5aa74da'}, {'photoKey': 'b025f1b4e1f818f4601d9f5b9593e4e0'}, {'photoKey': 'd8dc99671f29cb3974a545567e978b3d'}, {'photoKey': '6c37824af0f2fc52271216ccb7a59764'}, {'photoKey': '3aaf1794726ca9a03d44f449f5fbb73e'}, {'photoKey': 'a47b4f5b67ec19df16ff5739ffc0c9ef'}, {'photoKey': 'dd37d9d4d94d4f3694a5238125421865'}, {'photoKey': 'df83dcb8ac32aa232f123dc9410de633'}, {'photoKey': '0d88642b073b68b3ba201b4996b8e8f4'}, {'photoKey': 'ac54763d103b21e51090ca70805fc27b'}, {'photoKey': 'c1b70d3bb1441fdc3dbf9461feb1eeff'}, {'photoKey': '6645957fc6d1dc425bf26f47032c7f00'}, {'photoKey': 'b7bc4477a1b70de9a3255158e655a044'}, {'photoKey': '8a502bc9c19766ba758002e46eb7e590'}, {'photoKey': '74de05a82c5e90930278c784eab5ec27'}, {'photoKey': 'e6635b067b14fe1cb1e6e857dcc875ca'}, {'photoKey': '67b75daa8cc239c7e54735056fe271b4'}, {'photoKey': '0d6d41e0436df978571124cb6ade4728'}, {'photoKey': '5962831da864416f8301c2fd91eb9304'}, {'photoKey': 'e204d03f977f74c42a8ee50ad453c913'}, {'photoKey': 'db6e55fe811905d98c678441590ab49b'}, {'photoKey': '3f8ff0a9992b98053343984b0497d785'}, {'photoKey': '5253c841eecc2db23a0ad1752458f250'}, {'photoKey': '7fb0af9790790a064d1bd1ced894226d'}, {'photoKey': '594062e34a55c7bf0d84195ce70716d8'}, {'photoKey': '820019b4cd4cfa4a727a5fde2ab9a1d3'}, {'photoKey': '1213dfe30ad36a4ce0b599df7f12e0cc'}, {'photoKey': 'e7ba174a247c28913f2ac2d1555e8c25'}, {'photoKey': '4a15826f44f1e9f22b77dd495ffd5c25'}, {'photoKey': '17e04179cc6f2d8229b7cab63426f892'}, {'photoKey': 'faf82295af6844ecdceaa13974bd7932'}, {'photoKey': '9f177eb8dbca692092a9d82a462af4d1'}, {'photoKey': 'b641ff540fe6560af83446f5c442e71e'}, {'photoKey': '3458154d46653d4145acc34f6a82a3a9'}, {'photoKey': '716290b0858e6d3c8f35e0b650ff460f'}, {'photoKey': 'ccb0cfcb3b7a1584abc9c981ea20fd61'}, {'photoKey': 'd6a05558fcbe399dff91f45d8d631d52'}, {'photoKey': '5ddeb4aea6d4e4df4fc8af31c11c3061'}, {'photoKey': 'c6567ba24e6b809cc8273e416e25ffb7'}, {'photoKey': 'cee4dedf29324fec1ad5aba8f8318a8c'}, {'photoKey': '864cdd6a23eaedfbf9748e4409aa5ee5'}, {'photoKey': 'bc520b4ce31714039395dff80dc2fb82'}, {'photoKey': '327156c40e30a0a7c2b6895cf7e4e65e'}, {'photoKey': '2e13cb643d56a40e9d1e260e3d9f10d0'}, {'photoKey': '7f5ea51388dd3cd2347f10926a1a8619'}, {'photoKey': '95dcd12ec5bdbf7afa36f7a02b603b4e'}, {'photoKey': '452c96d8d2f1eea0251899b7599f5947'}, {'photoKey': 'f74f260e53561c90f82f972f33f8529c'}, {'photoKey': 'afc300148ae178e7af0cdc4c3f42a67c'}, {'photoKey': '666fe691fdc1f32cc2d5d2a766f53a47'}, {'photoKey': '0b23791aaddf977fff504a615d44692e'}, {'photoKey': '646b2c93ec464eab397beea5b937f473'}, {'photoKey': '59433d082017b47c6ae087cdeb66dca0'}, {'photoKey': '7afd5c9549584f6264522032e646735a'}, {'photoKey': '86e4108d597c795dbbb028ac85825d6f'}, {'photoKey': 'a6d9d76f77b62883f1c6be47adfd299c'}, {'photoKey': 'b16f321fd42eedcd4a47fac6c785d4f4'}, {'photoKey': 'e7e0a95590fa0a4a4321304937229092'}, {'photoKey': 'a605ac872d4e4b8eb106e12bad65d240'}, {'photoKey': 'c51950176e5cb985696c0062a20e93cb'}, {'photoKey': '502029b27518873459086d80aaa63956'}, {'photoKey': '57679c60d5cf75fb616153dbe26b334c'}, {'photoKey': '99f50a6300f0b5279f49759f10032419'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,,4,SINGLE_FAMILY,769650.0,10846.44,sqft,,380611000.0,10846.44,227.39955357142858,0
65085702,44006_2009451,65085702,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e384fff1adc2766030ac3abcd3146806-p_e.jpg,True,https://www.zillow.com/homedetails/5526-Burton-Farm-San-Antonio-TX-78244/65085702_zpid/,FOR_SALE,House for sale,$,"$299,900",299900,"5526 Burton Farm, San Antonio, TX 78244",5526 Burton Farm,San Antonio,TX,78244,False,False,4.0,3.0,2961,"{'latitude': 29.477966, 'longitude': -98.36141}",False,Showcase,showcase,"{'homeInfo': {'zpid': 65085702, 'streetAddress': '5526 Burton Farm', 'zipcode': '78244', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.477966, 'longitude': -98.36141, 'price': 299900, 'bathrooms': 3, 'bedrooms': 4, 'livingArea': 2961, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 7, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 292800, 'rentZestimate': 2230, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 299900, 'timeOnZillow': 626873000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 339180, 'lotAreaValue': 8102.16, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,For Sale (Broker),292800.0,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Clayton Lake TREC #581893,Keeping It Realty,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': 'e384fff1adc2766030ac3abcd3146806'}, {'photoKey': '11e1ecaf88d50faa0045b767eba1c4d8'}, {'photoKey': '95721aa5dd131ebb1ff1cf75ca769e76'}, {'photoKey': '50fd4baaf2a035f880b6a9e20ef9ce99'}, {'photoKey': '9c3147da7e6380ab9ae8eec4925d1980'}, {'photoKey': '3741c61e428ff0ed5fda636a44f1ed06'}, {'photoKey': 'b697836d985dedbdc240cddd01f9e306'}, {'photoKey': 'df20585a83bb51bada7107a785618e9f'}, {'photoKey': '7c4fc488b92d6aba2a90740dd7e405b5'}, {'photoKey': '72c0c3ed4bf258ecec634cd21ee0508c'}, {'photoKey': '5903926b1875e9e045ff6cd7194ab68f'}, {'photoKey': '9cdc54d7d158ed401b5c6adfb65663f6'}, {'photoKey': '286b6cc4e0d6f3d70c615fe0126cf3b9'}, {'photoKey': 'ea092186da61e7032ae3eb9bb32470e3'}, {'photoKey': '04e3a4712822827fd3e7ac57cf2799bd'}, {'photoKey': 'b75d3ec3110562772b7a3f24e793f29b'}, {'photoKey': '562d4f3f6322c41be42016031a0e7cd3'}, {'photoKey': 'f4bc2cac4020cddcf634e17dbf2ca79d'}, {'photoKey': '86aeecbe19572d19539b03d568e60dac'}, {'photoKey': '09bd88a78c295b8c0269e2ab297162a0'}, {'photoKey': '028b80e5bf38f8646adbcd7da7392b12'}, {'photoKey': 'f4467cc35392e0efe3b77260d8c85e5c'}, {'photoKey': 'e95c165a43b743b4379fae23dc8808c1'}, {'photoKey': 'a20d8b84d979a352481d40d02609a1cc'}, {'photoKey': '43557ecb985e7dc295b0860fee6819cd'}, {'photoKey': '8d98f7a1bde9e2458ac07d850883da71'}, {'photoKey': '7529d345c9d9672ad5bf70b00b1ad5bb'}, {'photoKey': 'dcc4a42ecaa800a6792daea25f679b0e'}, {'photoKey': '5d4324fee8d1b2f57a2e98f4edff98f2'}, {'photoKey': 'a62205128f7e28c54eb33550ec826c47'}, {'photoKey': 'c42704b5f4d64840f7c8a816221284d3'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,,,,,,,,,7,SINGLE_FAMILY,339180.0,8102.16,sqft,,626873000.0,8102.16,101.28335021952043,0
457890169,44006_2007459,457890169,ForSale,New Construction,https://photos.zillowstatic.com/fp/bf0b0a8e1f1cd6fbdaf330cbea30595e-p_e.jpg,True,https://www.zillow.com/homedetails/15519-Crescent-Pne-San-Antonio-TX-78253/457890169_zpid/,FOR_SALE,House for sale,$,"$279,990",279990,"15519 Crescent Pine, San Antonio, TX 78253",15519 Crescent Pine,San Antonio,TX,78253,False,False,5.0,3.0,2320,"{'latitude': 29.67034, 'longitude': -98.61861}",False,Showcase,showcase,"{'homeInfo': {'zpid': 457890169, 'streetAddress': '15519 Crescent Pine', 'zipcode': '78253', 'city': 'San Antonio', 'state': 'TX', 'latitude': 29.67034, 'longitude': -98.61861, 'price': 279990, 'bathrooms': 3, 'bedrooms': 5, 'livingArea': 2320, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 14, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 279990, 'timeOnZillow': 1234111000, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 5227.2, 'lotAreaUnit': 'sqft', 'isShowcaseListing': True}}",False,False,ForSale,New Construction,,False,True,False,False,True,False,True,True,False,https://photos.zillowstatic.com/fp/7e213a522d62659a4711a10df6b05515-zillow_web_48_23.jpg,Christopher Marti TREC #628996,Keller Williams City-View,"{'baseUrl': 'https://photos.zillowstatic.com/fp/{photoKey}-p_e.jpg', 'communityBaseUrl': None, 'photoData': [{'photoKey': 'bf0b0a8e1f1cd6fbdaf330cbea30595e'}, {'photoKey': '4db2015a12aaded64a2c8d2a3c83ebca'}, {'photoKey': '5254cbf37344e66707eed62ff90f0da3'}, {'photoKey': 'b91ef69b0dea60b7b13427d06f7dda88'}, {'photoKey': '36403ccef531508f9c976a4bb8bbd669'}, {'photoKey': '73865d9b413a8e1d9a6bb1ffb01e8a8f'}, {'photoKey': '560a1070ff3bbf488f0ef37034cb212d'}, {'photoKey': 'd19e6007834643fabac80d8d5783e23d'}, {'photoKey': 'b88a294897944a1db705bd45e5b40f1c'}, {'photoKey': 'a21382d1d922c270d69b7ff6396cea66'}, {'photoKey': 'b65e04334f7ae80917021494f8b7117c'}, {'photoKey': '99452332d2b9c4e9241ee0a902e3938f'}, {'photoKey': 'cdf1157c247aeac5501d1aee9a3805a5'}, {'photoKey': 'd0b1b500b5e9f3991676d00915075fdf'}, {'photoKey': 'ee8d1fbbb1a85705cd6374d54d97b1cd'}, {'photoKey': '36675d7e7c65b73a972f41cf632e86f0'}, {'photoKey': '4498ac57b9bb5938e2a834989c10ed73'}, {'photoKey': '0ee9afa05e2729fa8b0d0be1c2afd19d'}, {'photoKey': '349f793b50ee157f6867f77ce7a88b5b'}, {'photoKey': 'f47a556babef7d5c9c99aeb44f539ff4'}, {'photoKey': '21d77af9736856637bdb0db276b268e3'}, {'photoKey': 'ad59c271519fef934109d8178850f75b'}, {'photoKey': '8958502d7943ba67d8f6f0322e6af4bd'}, {'photoKey': 'bd64ad45c6a33c5d02f8ecc377fb0025'}, {'photoKey': '79af12b687340ed58e3986d98f200d08'}, {'photoKey': 'cf21d5172f22d5655f6b0156ff8a8520'}, {'photoKey': '3564f9d63f10de7af91d075cd1278899'}, {'photoKey': 'fe8818d47e317b54357c0f81bb5dece8'}, {'photoKey': 'debd3115adb446319a6f2d9d6896e1dc'}, {'photoKey': 'bf3896899d15c750694a040fdc8f92a4'}, {'photoKey': '980199b9c4dcefbb61a966ec30102c4e'}, {'photoKey': '0e0cb11844c50e7d83e6a49d9a03cbf9'}, {'photoKey': '0d439a1f3c0615b39d219143eb5b6e18'}, {'photoKey': 'd68e3f0ddd4629a91522684759304dc4'}, {'photoKey': '2fc3445171e4371f0ba3479d752fca36'}, {'photoKey': '5d2bcec78a917be321d2c2419f279e68'}, {'photoKey': '1fe68e7b6e03a591913ac0bf2958bcd5'}, {'photoKey': 'cece6df4bfce0eb1400fe20c4b3882fe'}, {'photoKey': 'c1a47016871146f0f110fa4e436aa881'}, {'photoKey': '33a31709bc3be916ff957a69284042d8'}, {'photoKey': 'bef5f319226a0235dddc912bfe2cd5db'}, {'photoKey': '1998771ca62e9846d757eb9ebb573e59'}, {'photoKey': 'a77bf2521df998832019b9984a55260b'}, {'photoKey': 'edbe674e820969630759090959a767c8'}, {'photoKey': 'e1156a44f2aed08bb5224432b1a2f788'}, {'photoKey': 'a0c67acb4d276408857dd8bdf55b43cb'}], 'communityPhotoData': None, 'isStaticUrls': False}",False,Lennar,,,,,,,,14,SINGLE_FAMILY,,5227.2,sqft,,1234111000.0,5227.2,120.6853448275862,0
